,possessionTeam,defensiveTeam,yardlineSide,passResult,offenseFormation,personnelO,personnelD,dropBackType,pff_passCoverage,pff_passCoverageType
6172,WAS,KC,WAS,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-1,Man
6173,WAS,KC,WAS,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6174,KC,WAS,KC,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
6175,KC,WAS,KC,C,I_FORM,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
6176,KC,WAS,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6177,KC,WAS,KC,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,Cover-1,Man
6178,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6179,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
6180,WAS,KC,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-6,Zone
6181,WAS,KC,KC,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6182,WAS,KC,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6183,WAS,KC,KC,I,SHOTGUN,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
6184,WAS,KC,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
6185,WAS,KC,KC,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6186,KC,WAS,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6187,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6188,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6189,KC,WAS,WAS,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Red Zone,Other
6190,WAS,KC,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-0,Man
6191,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6192,KC,WAS,WAS,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6193,KC,WAS,WAS,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6194,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6195,WAS,KC,WAS,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,Cover-2,Zone
6196,WAS,KC,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
6197,WAS,KC,KC,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
6198,WAS,KC,KC,I,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Quarters,Zone
6199,WAS,KC,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6200,KC,WAS,KC,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6201,KC,WAS,KC,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Quarters,Zone
6202,KC,WAS,KC,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6203,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6204,KC,WAS,WAS,I,I_FORM,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6205,KC,WAS,WAS,I,I_FORM,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Quarters,Zone
6206,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6207,WAS,KC,WAS,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6208,WAS,KC,WAS,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-2,Zone
6209,WAS,KC,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-3,Zone
6210,WAS,KC,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6211,WAS,KC,WAS,I,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-2,Zone
6212,WAS,KC,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6213,KC,WAS,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
6214,KC,WAS,KC,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6215,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-6,Zone
6216,KC,WAS,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
6217,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
6218,KC,WAS,WAS,IN,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-0,Man
6219,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-2,Zone
6220,KC,WAS,KC,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6221,KC,WAS,KC,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6222,KC,WAS,KC,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6223,KC,WAS,KC,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6224,WAS,KC,WAS,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-1,Man
6225,WAS,KC,KC,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6226,KC,WAS,KC,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
6227,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6228,KC,WAS,WAS,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6229,KC,WAS,WAS,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6230,KC,WAS,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",UNKNOWN,Quarters,Zone
6231,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6232,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
6233,WAS,KC,WAS,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-6,Zone
6234,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-0,Man
6235,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-1,Man
6236,KC,WAS,WAS,R,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Cover-3,Zone
6237,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-1,Man
6238,KC,WAS,WAS,I,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",UNKNOWN,Red Zone,Other
6239,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6240,WAS,KC,WAS,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
6241,WAS,KC,WAS,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
6242,WAS,KC,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-3,Zone
6243,KC,WAS,KC,R,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-1,Man
6244,KC,WAS,KC,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6245,KC,WAS,KC,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-2,Zone
6246,KC,WAS,WAS,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6247,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 1 LB, 6 DB",UNKNOWN,Cover-1,Man
6248,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Quarters,Zone
6249,KC,WAS,WAS,S,I_FORM,"2 RB, 1 TE, 2 WR","4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,Cover-1,Man
6250,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-3,Zone
6251,KC,WAS,WAS,C,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6252,KC,WAS,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6253,WAS,KC,WAS,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-2,Zone
6254,WAS,KC,WAS,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-2,Zone
6255,CLE,ARI,CLE,I,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 4 LB, 3 DB",TRADITIONAL,Cover-3,Zone
6256,CLE,ARI,CLE,C,EMPTY,"1 RB, 3 TE, 1 WR","1 DL, 5 LB, 5 DB",UNKNOWN,Quarters,Zone
6257,CLE,ARI,CLE,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,2-Man,Man
6258,ARI,CLE,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Quarters,Zone
6259,ARI,CLE,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6260,ARI,CLE,CLE,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
6261,ARI,CLE,CLE,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-6,Zone
6262,CLE,ARI,CLE,I,EMPTY,"1 RB, 2 TE, 2 WR","4 DL, 4 LB, 3 DB",TRADITIONAL,Cover-3,Zone
6263,CLE,ARI,CLE,C,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-1,Man
6264,CLE,ARI,CLE,C,EMPTY,"1 RB, 1 TE, 3 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
6265,CLE,ARI,ARI,I,SHOTGUN,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
6266,CLE,ARI,ARI,R,EMPTY,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-3,Zone
6267,CLE,ARI,ARI,S,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-0,Man
6268,ARI,CLE,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6269,ARI,CLE,ARI,I,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-3,Zone
6270,ARI,CLE,CLE,I,PISTOL,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Quarters,Zone
6271,ARI,CLE,CLE,I,SHOTGUN,"2 RB, 0 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-1,Man
6272,ARI,CLE,CLE,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Red Zone,Other
6273,ARI,CLE,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6274,ARI,CLE,CLE,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-1,Man
6275,CLE,ARI,CLE,S,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-6,Zone
6276,ARI,CLE,CLE,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Quarters,Zone
6277,CLE,ARI,CLE,C,SINGLEBACK,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6278,CLE,ARI,CLE,IN,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Cover-6,Zone
6279,ARI,CLE,CLE,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6280,CLE,ARI,CLE,C,SHOTGUN,"2 RB, 1 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6281,CLE,ARI,CLE,R,SINGLEBACK,"1 RB, 2 TE, 2 WR","3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_LEFT,Cover-3,Zone
6282,CLE,ARI,ARI,C,EMPTY,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6283,CLE,ARI,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
6284,ARI,CLE,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
6285,ARI,CLE,ARI,C,EMPTY,"0 RB, 1 TE, 4 WR","4 DL, 1 LB, 6 DB",SCRAMBLE,Cover-1,Man
6286,ARI,CLE,ARI,C,PISTOL,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6287,ARI,CLE,CLE,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Red Zone,Other
6288,CLE,ARI,CLE,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
6289,CLE,ARI,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6290,CLE,ARI,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-2,Zone
6291,CLE,ARI,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Prevent,Other
6292,ARI,CLE,ARI,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6293,ARI,CLE,ARI,C,SHOTGUN,"2 RB, 0 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6294,ARI,CLE,ARI,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6295,CLE,ARI,CLE,S,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 4 LB, 3 DB",TRADITIONAL,Cover-3,Zone
6296,CLE,ARI,CLE,S,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,2-Man,Man
6297,ARI,CLE,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6298,ARI,CLE,ARI,I,EMPTY,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6299,CLE,ARI,CLE,C,EMPTY,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6300,CLE,ARI,CLE,C,SHOTGUN,"2 RB, 1 TE, 2 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-1,Man
6301,CLE,ARI,ARI,S,SHOTGUN,"2 RB, 1 TE, 2 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,2-Man,Man
6302,ARI,CLE,ARI,I,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6303,ARI,CLE,ARI,C,EMPTY,"1 RB, 0 TE, 4 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
6304,ARI,CLE,CLE,C,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Quarters,Zone
6305,ARI,CLE,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Red Zone,Other
6306,CLE,ARI,CLE,I,SHOTGUN,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6307,CLE,ARI,CLE,C,I_FORM,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
6308,CLE,ARI,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 5 LB, 5 DB",TRADITIONAL,Quarters,Zone
6309,CLE,ARI,CLE,C,I_FORM,"1 RB, 3 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6310,CLE,ARI,ARI,R,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,Quarters,Zone
6311,CLE,ARI,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
6312,CLE,ARI,ARI,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-0,Man
6313,ARI,CLE,ARI,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6314,ARI,CLE,ARI,I,SHOTGUN,"1 RB, 0 TE, 4 WR","4 DL, 2 LB, 5 DB",UNKNOWN,Cover-3,Zone
6315,ARI,CLE,ARI,C,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6316,CLE,ARI,CLE,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-6,Zone
6317,CLE,ARI,CLE,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6318,CLE,ARI,CLE,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6319,LV,DEN,LV,C,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-6,Zone
6320,LV,DEN,LV,I,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",UNKNOWN,Cover-1,Man
6321,LV,DEN,DEN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
6322,DEN,LV,DEN,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6323,DEN,LV,DEN,S,I_FORM,"1 RB, 2 TE, 2 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6324,DEN,LV,DEN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-3,Zone
6325,DEN,LV,DEN,I,SINGLEBACK,"2 RB, 1 TE, 2 WR","4 DL, 3 LB, 4 DB",UNKNOWN,Cover-3,Zone
6326,DEN,LV,LV,C,SINGLEBACK,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Cover-3,Zone
6327,LV,DEN,LV,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
6328,LV,DEN,LV,C,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-1,Man
6329,LV,DEN,LV,C,SINGLEBACK,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6330,LV,DEN,DEN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
6331,DEN,LV,DEN,I,SINGLEBACK,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6332,DEN,LV,DEN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Cover-1,Man
6333,DEN,LV,DEN,IN,SHOTGUN,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6334,LV,DEN,DEN,C,EMPTY,"2 RB, 2 TE, 1 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Quarters,Zone
6335,LV,DEN,DEN,I,EMPTY,"1 RB, 1 TE, 3 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Quarters,Zone
6336,LV,DEN,DEN,S,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",SCRAMBLE,Quarters,Zone
6337,DEN,LV,DEN,C,SINGLEBACK,"2 RB, 1 TE, 2 WR","4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,Cover-3,Zone
6338,DEN,LV,DEN,I,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 1 LB, 6 DB",TRADITIONAL,Bracket,Other
6339,LV,DEN,LV,C,I_FORM,"2 RB, 1 TE, 2 WR","3 DL, 4 LB, 4 DB",TRADITIONAL,Cover-1,Man
6340,LV,DEN,LV,I,SHOTGUN,"1 RB, 1 TE, 3 WR","2 DL, 3 LB, 6 DB",TRADITIONAL,Cover-1,Man
6341,DEN,LV,DEN,C,SINGLEBACK,"1 RB, 3 TE, 1 WR","4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,Cover-3,Zone
6342,DEN,LV,DEN,C,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 3 LB, 4 DB",TRADITIONAL,Cover-3,Zone
6343,DEN,LV,DEN,R,EMPTY,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",SCRAMBLE,Quarters,Zone
6344,DEN,LV,DEN,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","4 DL, 3 LB, 4 DB",SCRAMBLE,Cover-3,Zone
6345,DEN,LV,DEN,S,SHOTGUN,"1 RB, 1 TE, 3 WR","4 DL, 2 LB, 5 DB",TRADITIONAL,Cover-1,Man
6346,LV,DEN,LV,C,SINGLEBACK,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",TRADITIONAL,Cover-3,Zone
6347,LV,DEN,LV,I,SINGLEBACK,"1 RB, 2 TE, 2 WR","2 DL, 4 LB, 5 DB",SCRAMBLE,Cover-1,Man
6348,LV,DEN,LV,C,SHOTGUN,"1 RB, 1 TE, 3 WR","1 DL, 3 LB, 7 DB",TRADITIONAL,Cover-3,Zone
